date,gross_return,cost,net_return,turnover,equity,drawdown
2025-05-19,0.0005102760936684352,1.072503407903286e-06,0.0005092035902605319,0.005362517039516429,1.3173520076716279,-0.022181158224363062
2025-05-20,0.002617962640150597,7.948007430070528e-06,0.002610014632720527,0.03974003715035264,1.3207903156880947,-0.019629036739178707
2025-05-21,0.004016525470063959,3.321354581963068e-06,0.004013204115481996,0.01660677290981534,1.3260909168187027,-0.01569460795472155
2025-05-22,0.0009086054330299696,5.90920884849645e-06,0.0009026962241814731,0.02954604424248225,1.327287974082236,-0.014806079193880994
2025-05-23,0.003743841723111129,3.047950908712666e-06,0.0037407937722024162,0.015239754543563327,1.3322530846696021,-0.011120671910517688
2025-05-27,-0.003985982967608081,1.157536726400815e-06,-0.003987140504334482,0.005787683632004076,1.3269412044336915,-0.015063472733442329
2025-05-28,-0.001350535129537854,3.118209039695569e-06,-0.0013536533385775495,0.015591045198477843,1.3251449860422138,-0.01639673535186359
2025-05-29,0.003715538449845231,7.243240571625855e-05,0.003643106044128973,0.36216202858129276,1.3299726297502112,-0.012813364353399082
2025-05-30,-0.0006541687610166756,1.8380374076864491e-06,-0.000656006798424362,0.009190187038432246,1.3291001586633768,-0.01346096549769682
2025-06-02,8.373569459050332e-05,1.778714885550106e-06,8.195697970495323e-05,0.00889357442775053,1.3292090876981064,-0.013380111738067857
2025-06-03,-0.0011058237424224466,2.782210038436181e-06,-0.0011086059524608827,0.013911050192180904,1.3277355185914193,-0.014473884419011318
2025-06-04,0.0031684260323473733,2.3366196557671137e-06,0.003166089412691606,0.011683098278835569,1.3319392479596863,-0.011353620618539173
2025-06-05,-0.0036105935642889333,4.398103851748664e-06,-0.003614991668140682,0.02199051925874332,1.3271242986758425,-0.014927569042740618
2025-06-06,-0.0032850635613922837,1.7890232558406022e-06,-0.0032868525846481244,0.008945116279203011,1.3227622367445904,-0.018165356908498076
2025-06-09,-0.0014742582549846337,0.00010340910618068355,-0.0015776673611653173,0.5170455309034178,1.3206753579370965,-0.019714365378964982
2025-06-10,0.0011680501117752311,9.895585776935557e-07,0.0011670605531975376,0.004947792888467778,1.322216666050925,-0.0185703126839325
2025-06-11,-0.008171965693034106,1.754004002284681e-05,-0.008189505733056953,0.08770020011423404,1.3113883650839573,-0.02660773673479977
2025-06-12,0.003005368866265722,3.927429587235271e-06,0.0030014414366784864,0.019637147936176352,1.3153244204624985,-0.023686156861693286
2025-06-13,-0.007899669621461143,1.1525699223623759e-06,-0.007900822191383505,0.005762849611811879,1.3049322760924398,-0.031399838939315305
2025-06-16,0.0024519315656881986,6.854539067203153e-06,0.002445077026620995,0.03427269533601576,1.3081229360220095,-0.029031536937524582
2025-06-17,-0.006961835871688331,1.5525095953100227e-06,-0.006963388381283642,0.007762547976550113,1.2990139679680233,-0.035792767451806595
2025-06-18,-0.0008035253912734457,2.98066784023458e-06,-0.0008065060591136803,0.0149033392011729,1.2979663053319836,-0.03657040642709797
2025-06-20,0.00044356839825985617,1.5586961285972672e-06,0.0004420097021312589,0.007793480642986336,1.2985400190319798,-0.036144561199418446
2025-06-23,0.011542518709461262,0.00010378287801664885,0.011438735831444615,0.5189143900832442,1.3133936752762458,-0.025119273455277313
2025-06-24,-0.003473521854707691,2.9500291089693157e-05,-0.0035030221457973843,0.14750145544846577,1.308792828145603,-0.02853430222987452
2025-06-25,0.0010884178325618788,2.0747290940881e-06,0.0010863431034677904,0.0103736454704405,1.310214626208327,-0.027478957168846407
2025-06-26,0.003327615184942788,3.0293590665949374e-06,0.003324585825876193,0.015146795332974687,1.3145705471834748,-0.024245727494483726
2025-06-27,-0.0024527174276310435,6.547216110925208e-08,-0.002452782899792153,0.0003273608055462604,1.3113461910247728,-0.026639040888484344
2025-06-30,0.002673230099230617,2.4413459418058463e-06,0.002670788753288811,0.01220672970902923,1.3148485196834299,-0.02403939938599886
2025-07-01,0.001799582556722805,2.182245142671291e-07,0.001799364332208538,0.0010911225713356454,1.3172144112120054,-0.022283290691613278
2025-07-02,0.002960312839148745,4.487865095220142e-06,0.002955824974053525,0.02243932547610071,1.3211078664648492,-0.019393331224690002
2025-07-03,-0.00031317685544162994,4.0024629199096607e-07,-0.00031357710173362066,0.0020012314599548303,1.3206935972890057,-0.019700827021825185
2025-07-04,-0.0016628439683682443,3.7479498944319456e-07,-0.0016632187633576876,0.0018739749472159728,1.3184969949173482,-0.021331279000026626
2025-07-07,-8.268962477371176e-05,5.024538177803116e-07,-8.319207859149209e-05,0.0025122690889015573,1.3183873064117244,-0.02141269648517896
2025-07-08,-0.0017335829742684728,8.959705934004039e-07,-0.001734478944861873,0.00447985296700202,1.31610059138758,-0.02311003555883462
2025-07-09,0.0028277103150061806,6.197868531778326e-07,0.0028270905281530027,0.0030989342658891625,1.3198213269035886,-0.020348279193315277
2025-07-10,-0.0005660903463733883,1.0499617954263241e-07,-0.0005661953425529309,0.000524980897713162,1.3190740502152936,-0.02090295343496007
2025-07-11,0.0019860827115518297,4.398468649593895e-07,0.00198564286468687,0.0021992343247969476,1.3216932601910973,-0.01895881637061203
2025-07-14,-0.000988352579321706,2.798554635505561e-06,-0.0009911511339572114,0.013992773177527805,1.3203832624175154,-0.019931176452225086
2025-07-15,-0.004176538739859837,5.82972178719258e-06,-0.004182368461647029,0.029148608935962897,1.3148609331034937,-0.024030185390074732
2025-07-16,0.003087237379209535,1.144507013657481e-06,0.0030860928721958775,0.005722535068287404,1.3189187160570732,-0.02101825190172879
2025-07-17,0.0015809361130869047,2.0645258472648004e-06,0.0015788715872396399,0.010322629236324002,1.3210011193437343,-0.019472565435230238
2025-07-18,0.0010959191220292156,3.556384823097808e-07,0.001095563483546906,0.001778192411548904,1.322448359931812,-0.018398335383305042
2025-07-21,0.0046990372211092365,3.316218020482875e-07,0.004698705599307188,0.0016581090102414375,1.3286621554454183,-0.013786078145481273
2025-07-22,0.0016100378024691687,8.852183123173466e-06,0.001601185619345995,0.04426091561586733,1.3307895901816869,-0.012206966596208901
2025-07-23,-0.0040733654626144665,1.158793765581791e-05,-0.0040849534002702845,0.057939688279089546,1.32535337672023,-0.01624205510677501
2025-07-24,-0.00024945999949704855,4.508002255894162e-06,-0.0002539680017529429,0.022540011279470806,1.3250167793715277,-0.016491898146248185
2025-07-25,-0.0028480663835196577,1.2387552642448063e-06,-0.0028493051387839027,0.0061937763212240315,1.3212414022530896,-0.01929421283489563
2025-07-28,0.0005472642885332839,4.214879977696104e-06,0.0005430494085555879,0.02107439988848052,1.3219589016151423,-0.018761641137208573
2025-07-29,0.006132469007135014,1.8414378559395485e-06,0.006130627569279073,0.009207189279697742,1.330063339302838,-0.012746034202330114
2025-07-30,-0.002057621325983444,4.453833569739402e-06,-0.0020620751595531836,0.022269167848697008,1.3273206487302294,-0.014781826081371796
2025-07-31,-0.0023820264738451968,0.00010130342705767521,-0.0024833299009028717,0.5065171352883759,1.3240244736751519,-0.017228447831576843
2025-08-01,-0.005834063856777318,1.8654105666244813e-07,-0.00583425039783398,0.0009327052833122407,1.3162997833628707,-0.022962183150795346
2025-08-04,0.004219701650628797,0.00010625395811898058,0.004113447692509816,0.5312697905949029,1.3217143136693958,-0.0189431891975822
2025-08-05,-0.0027049730367937523,1.2587056158415849e-06,-0.0027062317424095942,0.0062935280792079246,1.3181374484393467,-0.02159815628008277
2025-08-06,0.00023804129100767177,1.3987788604707036e-06,0.00023664251214720097,0.006993894302353518,1.3184493757965006,-0.021366624809895485
2025-08-07,0.00010911371157001383,1.832807050439228e-07,0.00010893043086497003,0.000916403525219614,1.3185929950550799,-0.021260021854677125
2025-08-08,0.0038156161927387824,1.3103939756165278e-06,0.0038143057987631663,0.006551969878082639,1.323622511962327,-0.017526808280555972
2025-08-11,-0.005872467554452168,2.0130240969482104e-06,-0.005874480578549116,0.01006512048474105,1.315846917222474,-0.023298327964256904
2025-08-12,0.0007629090358096777,8.627847171945099e-06,0.0007542811886377326,0.0431392358597255,1.3168394357992619,-0.0225616202661294
2025-08-13,0.0011343426223716013,5.923098214386801e-07,0.0011337503125501626,0.002961549107193401,1.3183324029211776,-0.02145344919760761
2025-08-14,0.00044128190648375586,4.1753957686119504e-07,0.00044086436690689485,0.002087697884305975,1.3189136087013644,-0.02102204289199916
2025-08-15,-0.003307163073189482,7.021647285320981e-07,-0.003307865237918014,0.0035108236426604905,1.3145508202233243,-0.024260370045004587
2025-08-18,0.0006479609721014534,6.765279648607569e-07,0.0006472844441365927,0.0033826398243037847,1.3154017085202818,-0.023628788961007174
2025-08-19,-0.0039004058956158376,2.7279470989460017e-06,-0.003903133842714784,0.013639735494730007,1.3102675195949915,-0.027439696477865816
2025-08-20,0.0029278362751581403,1.7494273267531476e-06,0.002926086847831387,0.008747136633765737,1.314101476151219,-0.024593900565006765
2025-08-21,-0.0015268814396999805,6.476640781394594e-07,-0.0015275291037781201,0.003238320390697297,1.3120941479010804,-0.02608386176989641
2025-08-22,0.007697640497032495,7.853558860056842e-07,0.007696855141146489,0.003926779430028421,1.322193146489021,-0.01858777033431447
2025-08-25,0.0005890074714728187,2.966343932710031e-07,0.0005887108370795477,0.0014831719663550152,1.3229715359230714,-0.018010002319067908
2025-08-26,-0.0003245781867038818,1.5387086749347607e-06,-0.00032611689537881644,0.007693543374673803,1.3225400925531015,-0.018330245848404814
2025-08-27,0.003939406630849175,3.4218896023273414e-06,0.003935984741246849,0.017109448011636705,1.3277455901770776,-0.014466408675120612
2025-08-28,0.0019509374744319634,5.5367735659820496e-05,0.0018955697387721428,0.27683867829910247,1.3302624245386054,-0.012598261022861768
2025-08-29,0.0020329752778358414,7.080837210189595e-07,0.0020322671941148227,0.0035404186050947972,1.332965873223559,-0.010591596861326491
2025-09-02,-0.0010607729316593224,3.912821644479964e-06,-0.0010646857533038023,0.019564108222399818,1.3315466834486978,-0.011645005892347293
2025-09-03,0.008110874944533188,6.865706601974575e-06,0.008104009237931213,0.034328533009872875,1.3423375500721026,-0.0036353678897433905
2025-09-04,0.002062368011776387,2.055735859240382e-06,0.0020603122759171467,0.010278679296201909,1.3451031846049406,-0.001582545606917063
2025-09-05,0.006288481613884095,1.3404632633168434e-06,0.006287141150620778,0.006702316316584217,1.3535600381887012,0.0
2025-09-08,0.0014661925821202169,2.57055814343026e-06,0.0014636220239767864,0.0128527907171513,1.355541138471369,0.0
2025-09-09,-0.00026136549518488605,6.920319647689772e-07,-0.00026205752714965504,0.0034601598238448855,1.3551859087126714,-0.000262057527149695
2025-09-10,-0.0008680395274134438,1.1617898352229573e-05,-0.0008796574257656734,0.05808949176114786,1.3539938093647792,-0.0011414844320657425
2025-09-11,0.004186557870838164,3.3685018426981576e-07,0.004186221020653894,0.0016842509213490786,1.3596619267113772,0.0
2025-09-12,-0.0006549724197517735,8.211422159989324e-07,-0.0006557935619677724,0.004105711079994662,1.3587702691733872,-0.0006557935619677657
2025-09-15,0.002673687266584829,9.986674207506847e-07,0.0026726885991640785,0.004993337103753423,1.36240183898069,0.0
2025-09-16,-0.002102745972497925,5.792592976122613e-07,-0.0021033252317955373,0.0028962964880613062,1.3595362648169171,-0.002103325231795683
2025-09-17,-0.0008894818314961503,6.684309554593288e-07,-0.0008901502624516096,0.0033421547772966437,1.358326073253978,-0.0029916032187401465
2025-09-18,-0.0006552576245247303,6.553259794961907e-07,-0.0006559129505042268,0.003276629897480954,1.357435129591523,-0.0036455539379504076
2025-09-19,0.004247090943987318,2.5668336955990136e-07,0.004246834260617759,0.0012834168477995067,1.3631999316064383,0.0
2025-09-22,0.008032601308544888,4.5399330009867067e-07,0.00803214731524479,0.0022699665004933534,1.3741493542772327,0.0
2025-09-23,2.878487531549588e-05,2.199609362756025e-06,2.6585265952739842e-05,0.010998046813780124,1.3741858864032748,0.0
2025-09-24,-0.007569524396678846,5.754110900949488e-07,-0.0075700998077689406,0.002877055450474744,1.3637831620887746,-0.007570099807768904
2025-09-25,-0.0016143122288044263,5.357555387035523e-06,-0.001619669784191462,0.026787776935177615,1.3615742837089504,-0.009177508530038403
2025-09-26,0.0019677072813191706,6.484744279381116e-07,0.0019670588068912325,0.003242372139690558,1.3642525803949566,-0.0072285024221265815
2025-09-29,0.008113991433166719,4.751442658249616e-07,0.008113516288900894,0.002375721329124808,1.3753214659281663,0.0
2025-09-30,0.0039307771294254945,2.726549526171676e-06,0.003928050579899323,0.01363274763085838,1.3807237982099534,0.0
2025-10-01,0.004350888246452706,5.570832667876729e-06,0.004345317413784829,0.027854163339383647,1.3867234813739422,0.0
2025-10-02,0.0012381983468267531,2.2940628066745683e-06,0.0012359042840200786,0.011470314033372842,1.3884373388653233,0.0
2025-10-03,0.001136613028153184,1.0193388230892026e-06,0.001135593689330095,0.005096694115446013,1.3900140395453688,0.0
2025-10-06,0.002898993031621381,2.1645329844969864e-06,0.002896828498636884,0.010822664922484931,1.3940406718286291,0.0
2025-10-07,0.0011722292235018055,3.6593728208127647e-06,0.0011685698506809926,0.018296864104063823,1.3956697057283511,0.0
2025-10-08,0.0035222763441283516,1.0772757093061026e-07,0.0035221686165574214,0.0005386378546530513,1.4005854897649475,0.0
2025-10-09,-0.004264515049811226,2.1775608768417416e-06,-0.004266692610688069,0.010887804384208707,1.3946096220051305,-0.0042666926106880165
2025-10-10,0.0014236303842589174,8.765110159212164e-06,0.001414865274099705,0.04382555079606082,1.3965828067302308,-0.0028578641317984488
2025-10-13,0.008528950202494508,5.123405716253271e-06,0.008523826796778256,0.025617028581266355,1.4084870366821578,0.0
2025-10-14,0.0028426819416585963,8.452488679834467e-06,0.002834229452978762,0.04226244339917233,1.4124790121256612,0.0
2025-10-15,0.00282661642021924,9.361541690925235e-07,0.0028256802660501477,0.004680770845462617,1.4164702261964348,0.0
2025-10-16,0.004983340997401711,4.025863741966923e-07,0.004982938411027515,0.0020129318709834615,1.423528410094626,0.0
2025-10-17,-0.0029111123263274204,7.426156279486589e-07,-0.002911854941955369,0.003713078139743295,1.4193833018586781,-0.0029118549419553386
2025-10-20,0.007461213128719945,3.8014340459310627e-06,0.007457411694674014,0.019007170229655312,1.429968227493184,0.0
2025-10-21,-0.007537073480357408,3.3714762854335086e-06,-0.007540444956642842,0.016857381427167542,1.4191856307840234,-0.0075404449566429665
2025-10-22,-0.003463009245669531,7.89977458996068e-06,-0.003470909020259492,0.03949887294980339,1.4142597665767125,-0.01098518177848562
2025-10-23,-0.00440770038759745,1.8196963998724226e-06,-0.004409520083997322,0.009098481999362112,1.4080235597320032,-0.01534626248280424
2025-10-24,0.0019371658099640982,6.284525544056524e-06,0.001930881284420042,0.03142262772028262,1.4107422860715122,-0.013445013009398044
2025-10-27,0.000383620672653968,6.429595612976097e-07,0.00038297771309267047,0.0032147978064880484,1.411282568925995,-0.013067184436640344
2025-10-28,0.0017784702974678794,3.988691942293499e-06,0.001774481605525586,0.019943459711467493,1.413786863884753,-0.011315890309533505
2025-10-29,-0.0015009433165524178,2.5210774660552885e-07,-0.001501195424299023,0.001260538733027644,1.4116644935137552,-0.012800098371077984
2025-10-30,-0.002349119018888219,6.590045395870326e-08,-0.0023491849193421777,0.00032950226979351627,1.4083482325744219,-0.015119213492360672
2025-10-31,-0.000608167026759573,2.283704417219498e-06,-0.0006104507311767924,0.01141852208609749,1.4074885053660953,-0.01572043468860629
2025-11-03,0.000545018374594346,6.349781117697407e-08,0.000544954876783169,0.0003174890558848703,1.4082555230911107,-0.015184046739371904
2025-11-04,-0.0025694811790353067,6.164702700969832e-07,-0.0025700976493054036,0.003082351350484916,1.404636168881593,-0.0177151199058454
2025-11-05,0.0020651773558397753,1.8536341095645423e-06,0.0020633237217302105,0.00926817054782271,1.4075343880092466,-0.015688348211250314
2025-11-06,-0.0009341109999148386,4.825830092309247e-07,-0.0009345935829240693,0.0024129150461546234,1.4062189154024682,-0.01660827956460942
2025-11-07,0.0001306135813194981,2.3001879242204897e-06,0.00012831339339527752,0.011500939621102449,1.4063993521233602,-0.01648209723592342
2025-11-10,0.005211909712608561,1.4038759953770127e-05,0.005197870952654791,0.07019379976885062,1.4137096344635947,-0.011369898097730147
2025-11-11,-0.0006971047011612385,4.974064067122919e-07,-0.0006976021075679507,0.0024870320335614593,1.4127234276431038,-0.012059568540422227
2025-11-12,0.007520419456263606,1.2504060495648615e-07,0.00752029441565865,0.0006252030247824308,1.4233475237468785,-0.004629965630713384
2025-11-13,-0.005467536666043953,4.287866623081501e-06,-0.005471824532667035,0.021439333115407508,1.4155592158479293,-0.010076455803856854
2025-11-14,-0.0054879770053255506,4.16998491636352e-06,-0.005492146990241914,0.0208499245818176,1.4077847565611008,-0.015513261417683388
2025-11-17,-0.0020970660635840506,1.2743996956991106e-06,-0.00209834046327975,0.0063719984784955525,1.4048307448428203,-0.017579049776812905
2025-11-18,-0.003162209572073359,2.346013418672613e-06,-0.003164555585492031,0.011730067093363064,1.400385079862557,-0.02068797548214618
2025-11-19,0.003316406098302949,8.384057611889485e-06,0.0033080220406910598,0.04192028805944742,1.4050175845721973,-0.01744838972032725
2025-11-20,-0.003475473872046159,1.1071454066411302e-06,-0.0034765810174528003,0.005535727033205651,1.4001329271084861,-0.020864309997293273
2025-11-21,0.006120522236707455,1.115527089449721e-05,0.006109366965812957,0.05577635447248605,1.4086868529611098,-0.014882410757742215
2025-11-24,0.002413825956607263,1.4862839441605048e-06,0.0024123396726631026,0.0074314197208025234,1.412085084142867,-0.012505972514974872
2025-11-25,0.006357579129829101,6.676382950805549e-06,0.006350902746878296,0.03338191475402774,1.4210530991825756,-0.0062344939832943425
2025-11-26,0.0009111391587788163,1.5570508008092065e-06,0.0009095821079780069,0.007785254004046033,1.422345663656079,-0.005330582659495708
2025-11-28,0.002880076307652344,1.1655131134571396e-06,0.002878910794538887,0.005827565567285697,1.426440469940744,-0.00246701813691641
2025-12-01,-0.002868176904900053,1.4831159145460129e-06,-0.0028696600208145987,0.007415579572730063,1.422347070752083,-0.005329598654412848
2025-12-02,-0.0001457506272986406,9.342176658815677e-07,-0.00014668484496452219,0.004671088329407838,1.422138433992524,-0.005475501728025134
2025-12-03,0.0009793849588018635,1.723989913531518e-06,0.000977660968888332,0.00861994956765759,1.4235288032317945,-0.0045031939434613255
2025-12-04,-0.0016691559837181554,3.317807458710223e-06,-0.0016724737911768656,0.016589037293551115,1.421147988617404,-0.006168136260791046
2025-12-05,-0.0008952823262413125,5.054590044297647e-07,-0.0008957877852457421,0.0025272950221488233,1.419874941608174,-0.007058398704916757
2025-12-08,0.00012245139349513186,2.2189898383702254e-06,0.00012023240365676151,0.011094949191851125,1.4200456565852955,-0.006939014949502331
2025-12-09,0.0014625880588604308,1.67679230965154e-06,0.0014609112665507793,0.008383961548257698,1.4221202172840173,-0.005488240968070102
2025-12-10,0.0009064966888871729,9.799403926993547e-06,0.0008966972849601792,0.048997019634967734,1.423395428621743,-0.004596464973885106
2025-12-11,0.0070753559915591735,1.3766350843219867e-06,0.007073979356474851,0.006883175421609933,1.4334644984999139,0.0
2025-12-12,-0.002134269583965072,6.005542060452229e-06,-0.0021402751260255243,0.030027710302261146,1.430396490089734,-0.002140275126025437
2025-12-15,0.0018385073882706826,2.6511381331010054e-06,0.001835856250137582,0.013255690665505027,1.4330224924262398,-0.0003083481133551169
2025-12-16,0.003926072061928586,1.1751834546961383e-05,0.003914320227381624,0.05875917273480691,1.4386318013546369,0.0
2025-12-17,-0.0020336765580427196,2.8090333809502876e-06,-0.00203648559142367,0.014045166904751438,1.4357020484198142,-0.0020364855914237756
2025-12-18,0.0015035621998536516,2.5420421380824013e-07,0.0015033079956398433,0.0012710210690412005,1.4378603507885603,-0.0005362390608564249
2025-12-19,3.0861836365826505e-05,1.2759291611669666e-06,2.9585907204659643e-05,0.006379645805834833,1.437902891191472,-0.0005066690187708334
2025-12-22,0.0053250530609179865,6.051487346736607e-07,0.005324447912183313,0.003025743673368303,1.4455589302383987,0.0
2025-12-23,0.00220114260096276,2.3812229474697523e-06,0.00219876137801529,0.01190611473734876,1.448737369383852,0.0
2025-12-24,0.001214565980189374,9.275677751814094e-07,0.0012136384124141926,0.004637838875907047,1.450495612704836,0.0
2025-12-26,0.006575730737721008,0.000101661021845917,0.00647406971587509,0.508305109229585,1.4598862224240583,0.0
2025-12-29,-0.015373712431786148,3.2417805238394882e-06,-0.015376954212309987,0.01620890261919744,1.4374376188266613,-0.015376954212310001
2025-12-30,0.0015821324739497375,2.150567367538635e-05,0.001560626800274351,0.10752836837693175,1.4396809224983247,-0.013840325098885997
2025-12-31,-0.0016686724432156898,8.664070688365112e-07,-0.0016695388502845263,0.004332035344182555,1.4372773192662003,-0.015486756988717376
2026-01-02,0.0006672329921265836,3.828765044248284e-07,0.0006668501156221586,0.0019143825221241417,1.438235767812734,-0.014830234218783822
2026-01-05,0.0028570031457639078,1.9768842550579868e-07,0.0028568054573384024,0.0009884421275289934,1.4423445276031606,-0.012015795855495282
2026-01-06,0.005796556238334142,3.0697306069766674e-06,0.005793486507727166,0.015348653034883336,1.4507007311633235,-0.006291922698936636
2026-01-07,0.00012568269337404384,9.573135165766355e-07,0.0001247253798574672,0.004786567582883178,1.4508816703630776,-0.00616798208152769
2026-01-08,-0.0032967194614335086,7.86884889333206e-08,-0.0032967981499224417,0.00039344244466660294,1.4460984063564681,-0.00944444563953506
2026-01-09,0.00011526531959931254,2.436741527418457e-06,0.00011282857807189432,0.012183707637092284,1.4462615675834092,-0.009332682664835446
2026-01-12,0.0031948714781383078,1.0454198218631583e-06,0.0031938260583164444,0.0052270991093157915,1.4508806754650987,-0.006168663571607946
2026-01-13,-0.004305850252354731,9.191233739180628e-07,-0.004306769375728649,0.004595616869590313,1.4446320670041692,-0.010448865935977159
2026-01-14,-0.0021952416657948035,1.2170114929424187e-06,-0.002196458677287746,0.006085057464712093,1.4414589923651098,-0.01262237411101197
2026-01-15,0.005704070920001564,2.328931691863212e-07,0.0057038380268323785,0.001164465845931606,1.4496808409798814,-0.006990532061622923
2026-01-16,-0.0003061267506279065,2.1988510682918488e-06,-0.0003083256016961984,0.010994255341459244,1.4492338672623186,-0.007296702303315139
2026-01-20,-0.001291519992021116,2.0601762254191526e-07,-0.0012917260096436583,0.0010300881127095762,1.4473618541819193,-0.008579002972809113
2026-01-21,0.003694743153203715,2.7740424799728936e-06,0.0036919691107237425,0.013870212399864468,1.4527054694395989,-0.004918707276061696
2026-01-22,0.005139322175687492,1.959079447803966e-06,0.005137363096239689,0.009795397239019829,1.4601685449080035,0.0
2026-01-23,-0.0013393979502453984,1.975261603444642e-06,-0.001341373211848843,0.00987630801722321,1.4582099139370797,-0.0013413732118487953
2026-01-26,0.0039214317264559505,9.180195256694863e-07,0.00392051370693028,0.004590097628347431,1.4639268458922516,0.0
2026-01-27,-0.0015848663134820176,4.3727929504289723e-07,-0.0015853035927770604,0.002186396475214486,1.461606077403896,-0.0015853035927769765
2026-01-28,0.003908481235226929,3.757053889749007e-07,0.003908105529837954,0.0018785269448745034,1.4673181881974429,0.0
2026-01-29,-0.0038893582327046527,4.0371602948250315e-06,-0.0038933953929994776,0.02018580147412516,1.4616053383234506,-0.003893395392999488
2026-01-30,-0.015185702873970225,1.032798129973639e-06,-0.0151867356721002,0.005163990649868194,1.439408324393402,-0.01902100309839916
2026-02-02,-0.0036143731006834656,4.931518648342023e-05,-0.0036636882871668858,0.24657593241710116,1.4341347809748712,-0.022615004359304303
2026-02-03,0.002901974016091444,2.454188477796636e-06,0.0028995198276136475,0.012270942388983179,1.4382930832077783,-0.01978105718523193
2026-02-04,0.001294882098945507,7.504923766253738e-07,0.0012941316065688815,0.003752461883126869,1.440154423746267,-0.018512524869977787
2026-02-05,-0.007187008193132659,4.254798454949721e-08,-0.007187050741117209,0.00021273992274748604,1.429803960827758,-0.02556652515550839
2026-02-06,0.006246086846169983,3.867069414688854e-07,0.006245700139228514,0.0019335347073444267,1.4387340876249692,-0.01948050586600325
2026-02-09,0.0029777162922834085,5.379393337293522e-06,0.0029723368989461154,0.026896966686467606,1.4430104900413885,-0.016566071593452913
2026-02-10,-0.0024691623273690086,5.674547177620907e-07,-0.0024697297820867707,0.002837273588810453,1.4394466440582696,-0.018994887655153114
2026-02-11,0.0021013632828667766,1.965057263507597e-07,0.002101166777140426,0.0009825286317537985,1.4424711615242312,-0.0169336323048892
2026-02-12,-0.00866132905847348,4.599356547079561e-07,-0.008661788994128188,0.0022996782735397805,1.4299767806929933,-0.025448745749088286
2026-02-13,0.0003247523190377771,3.924491430167515e-06,0.0003208278276076097,0.019622457150837574,1.4304355570370724,-0.025136082587294606
2026-02-17,-0.0019120175901603653,2.076291108518755e-06,-0.0019140938812688842,0.010381455542593773,1.4276975690897984,-0.027002063646684005
2026-02-18,0.006635793424651648,4.1758117979435464e-07,0.006635375843471854,0.002087905898971773,1.4371708790515203,-0.02054585664405728
2026-02-19,0.0007814828651145083,8.483686821859606e-06,0.0007729991782926487,0.04241843410929803,1.438281810960093,-0.019788739396067956
2026-02-20,0.002629084179903012,9.827338820001681e-07,0.002628101446021012,0.004913669410000841,1.4420617614672628,-0.017212644764668772
2026-02-23,-0.002070569543798237,5.037440014184463e-07,-0.0020710732877996553,0.0025187200070922316,1.4390751458737308,-0.019248069403683954
2026-02-24,0.0006677153849599958,1.165939484585185e-06,0.0006665494454754104,0.005829697422925925,1.4400343606142103,-0.01859434974819607
2026-02-25,0.0025168596006777074,8.40837244803852e-07,0.0025160187634329038,0.00420418622401926,1.443657514085504,-0.016125114717623346
2026-02-26,-0.0025085615493093726,1.6238106141663835e-06,-0.0025101853599235387,0.008119053070831918,1.4400336661289028,-0.01859482305065563
2026-02-27,0.0010224149371294532,1.041398899658673e-06,0.0010213735382297944,0.005206994498293364,1.441504478409647,-0.017592441772637857
2026-03-02,0.00788530005809326,6.829608302549375e-07,0.007884617097263005,0.0034148041512746877,1.4528701892658968,-0.009846534342558
2026-03-03,-0.0019327453915402482,0.00010987422843375668,-0.0020426196199740047,0.5493711421687834,1.449902528112027,-0.01186904123829502
2026-03-04,0.0016214270436454492,2.507350825975388e-06,0.0016189196928194736,0.01253675412987694,1.4522498038674565,-0.010269336570071008
2026-03-05,0.0032963437238539266,4.1020858020940774e-06,0.003292241638051833,0.020510429010470385,1.4570309611406016,-0.007010904069470358
2026-03-06,0.0070105847213121015,3.2680275713641768e-06,0.007007316693740736,0.016340137856820883,1.4672408385178992,-5.271500085379799e-05
2026-03-09,0.002903956599614968,3.213888067478747e-06,0.0029007427115474898,0.016069440337393735,1.471496926686315,0.0
2026-03-10,-0.003699536065665688,4.423747499530518e-06,-0.003703959813165218,0.022118737497652592,1.4660465612046727,-0.0037039598131651807
2026-03-11,-0.0006989688283889873,2.983229084982436e-06,-0.0007019520574739699,0.01491614542491218,1.4650174668046825,-0.004403311868427462
2026-03-12,0.005350028303827752,0.0001001365736564017,0.005249891730171349,0.5006828682820085,1.472708649888217,0.0
2026-03-13,0.0014168132792395911,1.4322407729895957e-06,0.001415381038466602,0.007161203864947979,1.4747930937864544,0.0
2026-03-16,-0.004821050225486978,2.302681295535264e-06,-0.004823352906782513,0.011513406477676319,1.4676796462306367,-0.004823352906782485
2026-03-17,0.0008212001383788562,8.51795229379422e-07,0.0008203483431494768,0.00425897614689711,1.4688836547966964,-0.004006961393198449
2026-03-18,-7.48825407361469e-05,1.911118089189888e-06,-7.679365882533665e-05,0.00955559044594944,1.468770853846456,-0.00408344734279753
2026-03-19,-0.007224948232844412,2.6097871741716875e-06,-0.007227558020018584,0.013048935870858439,1.4581552272821683,-0.011281492010224436
2026-03-20,-0.0005204565649877639,5.225274493199556e-06,-0.0005256818394809634,0.026126372465997777,1.4573887015600417,-0.011801243374233494
2026-03-23,-0.009043997666242452,0.00010208384988942215,-0.009146081516131874,0.5104192494471107,1.444059305694884,-0.020839389756472815
